bounds	benchmark	unit	base_median	candidate_median	delta_percent	p	base_n	candidate_n	status
explicit	BenchmarkDecode/blake-as	ns/op	17712.5	15462.5	-12.70289343683839	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/blake-as	B/op	4208	4208	0	1	6	6	paired
explicit	BenchmarkDecode/blake-as	allocs/op	31	31	0	1	6	6	paired
explicit	BenchmarkDecode/utf-as	ns/op	19532.5	18815.5	-3.6708050684756133	0.015151515151515152	6	6	paired
explicit	BenchmarkDecode/utf-as	B/op	30568	30568	0	1	6	6	paired
explicit	BenchmarkDecode/utf-as	allocs/op	28	28	0	1	6	6	paired
explicit	BenchmarkDecode/xjb-mulhi	ns/op	1433	1322.5	-7.711095603628748	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/xjb-mulhi	B/op	1720	1720	0	1	6	6	paired
explicit	BenchmarkDecode/xjb-mulhi	allocs/op	21	21	0	1	6	6	paired
explicit	BenchmarkDecode/swar-pack-parse	ns/op	1422	1331	-6.399437412095644	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/swar-pack-parse	B/op	1816	1816	0	1	6	6	paired
explicit	BenchmarkDecode/swar-pack-parse	allocs/op	21	21	0	1	6	6	paired
explicit	BenchmarkDecode/json-as-simd	ns/op	74781.5	66110	-11.595782379331787	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/json-as-simd	B/op	27240	27240	0	1	6	6	paired
explicit	BenchmarkDecode/json-as-simd	allocs/op	90	90	0	1	6	6	paired
explicit	BenchmarkDecode/blake-as-simd	ns/op	67530	60469	-10.456093588034943	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/blake-as-simd	B/op	5224	5224	0	1	6	6	paired
explicit	BenchmarkDecode/blake-as-simd	allocs/op	34	34	0	1	6	6	paired
explicit	BenchmarkDecode/utf-as-simd	ns/op	41913.5	37718.5	-10.008708411371037	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/utf-as-simd	B/op	35616	35616	0	1	6	6	paired
explicit	BenchmarkDecode/utf-as-simd	allocs/op	43	43	0	1	6	6	paired
explicit	BenchmarkDecode/coremark	ns/op	26042.5	22800	-12.450801574349624	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/coremark	B/op	2920	2920	0	1	6	6	paired
explicit	BenchmarkDecode/coremark	allocs/op	34	34	0	1	6	6	paired
explicit	BenchmarkDecode/blake3	ns/op	45966	40107.5	-12.745289996954268	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/blake3	B/op	6144	6144	0	1	6	6	paired
explicit	BenchmarkDecode/blake3	allocs/op	53	53	0	1	6	6	paired
explicit	BenchmarkDecode/qoi	ns/op	10577.5	9052	-14.422122429685658	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/qoi	B/op	3728	3728	0	1	6	6	paired
explicit	BenchmarkDecode/qoi	allocs/op	37	37	0	1	6	6	paired
explicit	BenchmarkDecode/lz4	ns/op	9963	8300	-16.691759510187698	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/lz4	B/op	2784	2784	0	1	6	6	paired
explicit	BenchmarkDecode/lz4	allocs/op	35	35	0	1	6	6	paired
explicit	BenchmarkDecode/zlib	ns/op	49700	43008	-13.46478873239436	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/zlib	B/op	4544	4544	0	1	6	6	paired
explicit	BenchmarkDecode/zlib	allocs/op	49	49	0	1	6	6	paired
explicit	BenchmarkDecode/zstd	ns/op	197980	167470	-15.410647540155576	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/zstd	B/op	10584	10584	0	1	6	6	paired
explicit	BenchmarkDecode/zstd	allocs/op	75	75	0	1	6	6	paired
explicit	BenchmarkDecode/lua	ns/op	1160035	1046417.5	-9.794316550793724	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/lua	B/op	142944	142944	0	1	6	6	paired
explicit	BenchmarkDecode/lua	allocs/op	849	849	0	1	6	6	paired
explicit	BenchmarkDecode/sqlite3	ns/op	4587055	4216247	-8.083792324269057	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/sqlite3	B/op	1183952	1183952	0	1	6	6	paired
explicit	BenchmarkDecode/sqlite3	allocs/op	2615	2615	0	1	6	6	paired
explicit	BenchmarkDecode/ruby	ns/op	46837140.5	41392688	-11.624220526443107	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/ruby	B/op	15463160	15463160	0	1	6	6	paired
explicit	BenchmarkDecode/ruby	allocs/op	14921	14921	0	1	6	6	paired
explicit	BenchmarkDecode/esbuild	ns/op	38740059.5	35009275.5	-9.630300128991799	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/esbuild	B/op	46405656	46405656	0	0.45454545454545453	6	6	paired
explicit	BenchmarkDecode/esbuild	allocs/op	4290	4290	0	1	6	6	paired
explicit	BenchmarkDecode/isa_i32	ns/op	21986	19635.5	-10.690894205403435	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/isa_i32	B/op	4208	4208	0	1	6	6	paired
explicit	BenchmarkDecode/isa_i32	allocs/op	49	49	0	1	6	6	paired
explicit	BenchmarkDecode/isa_i64	ns/op	22652.5	20416	-9.87308244123165	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/isa_i64	B/op	4208	4208	0	1	6	6	paired
explicit	BenchmarkDecode/isa_i64	allocs/op	49	49	0	1	6	6	paired
explicit	BenchmarkDecode/isa_f32	ns/op	14600.5	12882	-11.770144858052811	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/isa_f32	B/op	3264	3264	0	1	6	6	paired
explicit	BenchmarkDecode/isa_f32	allocs/op	39	39	0	1	6	6	paired
explicit	BenchmarkDecode/isa_f64	ns/op	14497	12873	-11.202317720907773	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/isa_f64	B/op	3264	3264	0	1	6	6	paired
explicit	BenchmarkDecode/isa_f64	allocs/op	39	39	0	1	6	6	paired
explicit	BenchmarkDecode/isa_mem	ns/op	10237.5	8472.5	-17.240537240537247	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/isa_mem	B/op	2864	2864	0	1	6	6	paired
explicit	BenchmarkDecode/isa_mem	allocs/op	32	32	0	1	6	6	paired
explicit	BenchmarkDecode/isa_bulk_mem	ns/op	2185.5	2055.5	-5.948295584534435	0.004329004329004329	6	6	paired
explicit	BenchmarkDecode/isa_bulk_mem	B/op	2544	2544	0	1	6	6	paired
explicit	BenchmarkDecode/isa_bulk_mem	allocs/op	23	23	0	1	6	6	paired
explicit	BenchmarkDecode/isa_ctl	ns/op	7978	6834.5	-14.333166207069436	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/isa_ctl	B/op	1992	1992	0	1	6	6	paired
explicit	BenchmarkDecode/isa_ctl	allocs/op	24	24	0	1	6	6	paired
explicit	BenchmarkDecode/isa_call	ns/op	2213.5	1908	-13.80167156087644	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/isa_call	B/op	2096	2096	0	1	6	6	paired
explicit	BenchmarkDecode/isa_call	allocs/op	25	25	0	1	6	6	paired
explicit	BenchmarkDecode/isa_var	ns/op	2624.5	2256	-14.040769670413411	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/isa_var	B/op	1488	1488	0	1	6	6	paired
explicit	BenchmarkDecode/isa_var	allocs/op	18	18	0	1	6	6	paired
explicit	BenchmarkDecode/isa_cvt	ns/op	6043.5	5463.5	-9.597087780259784	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/isa_cvt	B/op	2528	2528	0	1	6	6	paired
explicit	BenchmarkDecode/isa_cvt	allocs/op	29	29	0	1	6	6	paired
explicit	BenchmarkDecode/isa_simd_v128	ns/op	7583.5	6404.5	-15.546911056899848	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/isa_simd_v128	B/op	2072	2072	0	1	6	6	paired
explicit	BenchmarkDecode/isa_simd_v128	allocs/op	25	25	0	1	6	6	paired
explicit	BenchmarkDecode/isa_simd_i8x16	ns/op	35544.5	30832.5	-13.256621980897187	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/isa_simd_i8x16	B/op	6184	6184	0	1	6	6	paired
explicit	BenchmarkDecode/isa_simd_i8x16	allocs/op	73	73	0	1	6	6	paired
explicit	BenchmarkDecode/isa_simd_i16x8	ns/op	47503	42748.5	-10.008841546849666	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/isa_simd_i16x8	B/op	8600	8600	0	1	6	6	paired
explicit	BenchmarkDecode/isa_simd_i16x8	allocs/op	93	93	0	1	6	6	paired
explicit	BenchmarkDecode/isa_simd_i32x4	ns/op	42791	38247	-10.619055408847656	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/isa_simd_i32x4	B/op	7616	7616	0	1	6	6	paired
explicit	BenchmarkDecode/isa_simd_i32x4	allocs/op	87	87	0	1	6	6	paired
explicit	BenchmarkDecode/isa_simd_i64x2	ns/op	26345	23946.5	-9.10419434427785	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/isa_simd_i64x2	B/op	4808	4808	0	1	6	6	paired
explicit	BenchmarkDecode/isa_simd_i64x2	allocs/op	57	57	0	1	6	6	paired
explicit	BenchmarkDecode/isa_simd_f32x4	ns/op	27903	24272	-13.012937676952296	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/isa_simd_f32x4	B/op	5288	5288	0	1	6	6	paired
explicit	BenchmarkDecode/isa_simd_f32x4	allocs/op	61	61	0	1	6	6	paired
explicit	BenchmarkDecode/isa_simd_f64x2	ns/op	27709	24707.5	-10.832220578151508	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/isa_simd_f64x2	B/op	5304	5304	0	1	6	6	paired
explicit	BenchmarkDecode/isa_simd_f64x2	allocs/op	61	61	0	1	6	6	paired
explicit	BenchmarkDecode/isa_simd_reduce	ns/op	6831.5	6065	-11.22008343701969	0.0021645021645021645	6	6	paired
explicit	BenchmarkDecode/isa_simd_reduce	B/op	2744	2744	0	1	6	6	paired
explicit	BenchmarkDecode/isa_simd_reduce	allocs/op	31	31	0	1	6	6	paired
explicit	BenchmarkExec/tiny.add	ns/op	7.952	7.9125	-0.4967303822937641	0.9696969696969697	6	6	paired
explicit	BenchmarkExec/tiny.add	calls/batch	261603	263046	0.5515991789085017	0.8181818181818182	6	6	paired
explicit	BenchmarkExec/tiny.add	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/tiny.add	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/tiny.add	B/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/tiny.add	allocs/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/fib_iter.fib	ns/op	28.575000000000003	29.22	2.257217847769022	0.13203463203463203	6	6	paired
explicit	BenchmarkExec/fib_iter.fib	calls/batch	71705	71381	-0.45185133533226507	0.9372294372294372	6	6	paired
explicit	BenchmarkExec/fib_iter.fib	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/fib_iter.fib	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/fib_iter.fib	B/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/fib_iter.fib	allocs/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/fib_rec.fib	ns/op	1200001	1196105	-0.3246663961113394	0.6991341991341992	6	6	paired
explicit	BenchmarkExec/fib_rec.fib	calls/batch	2	2	0	1	6	6	paired
explicit	BenchmarkExec/fib_rec.fib	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/fib_rec.fib	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/fib_rec.fib	B/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/fib_rec.fib	allocs/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/arith.run	ns/op	1441.5	1442	0.03468609087755592	0.7316017316017316	6	6	paired
explicit	BenchmarkExec/arith.run	calls/batch	1402	1416.5	1.0342368045649142	0.7316017316017316	6	6	paired
explicit	BenchmarkExec/arith.run	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/arith.run	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/arith.run	B/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/arith.run	allocs/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/float.run	ns/op	3637	3637	0	0.9004329004329005	6	6	paired
explicit	BenchmarkExec/float.run	calls/batch	552.5	548.5	-0.7239819004524861	0.36363636363636365	6	6	paired
explicit	BenchmarkExec/float.run	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/float.run	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/float.run	B/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/float.run	allocs/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/memory.sum	ns/op	237.2	234.8	-1.0118043844856595	0.12121212121212122	6	6	paired
explicit	BenchmarkExec/memory.sum	calls/batch	8769.5	8767	-0.02850789668737974	0.7943722943722944	6	6	paired
explicit	BenchmarkExec/memory.sum	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/memory.sum	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/memory.sum	B/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/memory.sum	allocs/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/memory_tree.run	ns/op	8942	8819	-1.3755312010735876	0.30952380952380953	6	6	paired
explicit	BenchmarkExec/memory_tree.run	calls/batch	230	234.5	1.9565217391304346	0.45670995670995673	6	6	paired
explicit	BenchmarkExec/memory_tree.run	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/memory_tree.run	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/memory_tree.run	B/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/memory_tree.run	allocs/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/globals.accumulate	ns/op	847.25	837.5	-1.1507819415756848	0.30952380952380953	6	6	paired
explicit	BenchmarkExec/globals.accumulate	calls/batch	2334.5	2412	3.319768687085034	0.5887445887445888	6	6	paired
explicit	BenchmarkExec/globals.accumulate	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/globals.accumulate	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/globals.accumulate	B/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/globals.accumulate	allocs/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/dispatch.apply	ns/op	29.405	29.415	0.034007821799009186	0.8181818181818182	6	6	paired
explicit	BenchmarkExec/dispatch.apply	calls/batch	71831	69763.5	-2.8782837493561253	0.09307359307359307	6	6	paired
explicit	BenchmarkExec/dispatch.apply	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/dispatch.apply	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/dispatch.apply	B/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/dispatch.apply	allocs/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/branches.classify	ns/op	7.838	7.993	1.9775452921663828	0.025974025974025976	6	6	paired
explicit	BenchmarkExec/branches.classify	calls/batch	259937.5	257142.5	-1.0752584755950978	0.24025974025974026	6	6	paired
explicit	BenchmarkExec/branches.classify	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/branches.classify	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/branches.classify	B/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/branches.classify	allocs/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/many_funcs.run	ns/op	18.295	18.29	-0.027329871549619522	0.8181818181818182	6	6	paired
explicit	BenchmarkExec/many_funcs.run	calls/batch	112407	115590.5	2.8321189961479254	0.24025974025974026	6	6	paired
explicit	BenchmarkExec/many_funcs.run	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/many_funcs.run	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/many_funcs.run	B/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/many_funcs.run	allocs/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/linked_list.sum	ns/op	7716	7716.5	0.006480041472256559	0.8506493506493507	6	6	paired
explicit	BenchmarkExec/linked_list.sum	calls/batch	266	264	-0.7518796992481258	0.8506493506493507	6	6	paired
explicit	BenchmarkExec/linked_list.sum	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/linked_list.sum	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/linked_list.sum	B/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/linked_list.sum	allocs/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/mandelbrot.render	ns/op	230450.5	231279	0.3595132143345392	1	6	6	paired
explicit	BenchmarkExec/mandelbrot.render	calls/batch	9	9	0	1	6	6	paired
explicit	BenchmarkExec/mandelbrot.render	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/mandelbrot.render	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/mandelbrot.render	B/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/mandelbrot.render	allocs/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/sieve.count	ns/op	77008.5	76365	-0.8356220417226723	0.3939393939393939	6	6	paired
explicit	BenchmarkExec/sieve.count	calls/batch	27	27	0	0.2727272727272727	6	6	paired
explicit	BenchmarkExec/sieve.count	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/sieve.count	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/sieve.count	B/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/sieve.count	allocs/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/nbody.step	ns/op	264012.5	261490.5	-0.9552578002935519	0.48484848484848486	6	6	paired
explicit	BenchmarkExec/nbody.step	calls/batch	8	8	0	0.45454545454545453	6	6	paired
explicit	BenchmarkExec/nbody.step	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/nbody.step	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/nbody.step	B/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/nbody.step	allocs/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/spectralnorm.run	ns/op	617725	617584.5	-0.022744748876923904	0.8181818181818182	6	6	paired
explicit	BenchmarkExec/spectralnorm.run	calls/batch	4	4	0	1	6	6	paired
explicit	BenchmarkExec/spectralnorm.run	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/spectralnorm.run	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/spectralnorm.run	B/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/spectralnorm.run	allocs/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/fannkuch.run	ns/op	1048951.5	1045383.5	-0.34014918706918307	0.09307359307359307	6	6	paired
explicit	BenchmarkExec/fannkuch.run	calls/batch	2	2	0	1	6	6	paired
explicit	BenchmarkExec/fannkuch.run	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/fannkuch.run	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/fannkuch.run	B/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/fannkuch.run	allocs/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/matmul.run	ns/op	139982	138471.5	-1.0790673086539693	0.24025974025974026	6	6	paired
explicit	BenchmarkExec/matmul.run	calls/batch	15	15	0	1	6	6	paired
explicit	BenchmarkExec/matmul.run	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/matmul.run	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/matmul.run	B/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/matmul.run	allocs/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/quicksort.sortN	ns/op	55106.5	55793	1.2457695553156123	0.6991341991341992	6	6	paired
explicit	BenchmarkExec/quicksort.sortN	calls/batch	38	38	0	1	6	6	paired
explicit	BenchmarkExec/quicksort.sortN	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/quicksort.sortN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/quicksort.sortN	B/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/quicksort.sortN	allocs/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/crc32.hashN	ns/op	15784.5	15752.5	-0.20273052678260184	0.6991341991341992	6	6	paired
explicit	BenchmarkExec/crc32.hashN	calls/batch	130	128	-1.538461538461533	0.01948051948051948	6	6	paired
explicit	BenchmarkExec/crc32.hashN	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/crc32.hashN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/crc32.hashN	B/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/crc32.hashN	allocs/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/sha256.hashN	ns/op	38459	37806.5	-1.6966119763904386	0.17965367965367965	6	6	paired
explicit	BenchmarkExec/sha256.hashN	calls/batch	54	54	0	0.3939393939393939	6	6	paired
explicit	BenchmarkExec/sha256.hashN	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/sha256.hashN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/sha256.hashN	B/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/sha256.hashN	allocs/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/raytrace.render	ns/op	361365	357255	-1.1373541986633984	0.3939393939393939	6	6	paired
explicit	BenchmarkExec/raytrace.render	calls/batch	6	6	0	1	6	6	paired
explicit	BenchmarkExec/raytrace.render	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/raytrace.render	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/raytrace.render	B/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/raytrace.render	allocs/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/json-as.serializeN	ns/op	22601	22731	0.5751957877969893	0.48484848484848486	6	6	paired
explicit	BenchmarkExec/json-as.serializeN	calls/batch	90	92	2.2222222222222143	0.18398268398268397	6	6	paired
explicit	BenchmarkExec/json-as.serializeN	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/json-as.serializeN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/json-as.serializeN	B/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/json-as.serializeN	allocs/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/json-as.deserializeN	ns/op	40210.5	40096	-0.2847514952562191	0.6991341991341992	6	6	paired
explicit	BenchmarkExec/json-as.deserializeN	calls/batch	54.5	56	2.752293577981657	0.8008658008658008	6	6	paired
explicit	BenchmarkExec/json-as.deserializeN	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/json-as.deserializeN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/json-as.deserializeN	B/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/json-as.deserializeN	allocs/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/blake-as.hashN	ns/op	635658.5	640359.5	0.7395480434856161	0.2878787878787879	6	6	paired
explicit	BenchmarkExec/blake-as.hashN	calls/batch	4	4	0	1	6	6	paired
explicit	BenchmarkExec/blake-as.hashN	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/blake-as.hashN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/blake-as.hashN	B/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/blake-as.hashN	allocs/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/utf-as.convertN	ns/op	179376.5	179191.5	-0.10313502604856195	0.48484848484848486	6	6	paired
explicit	BenchmarkExec/utf-as.convertN	calls/batch	12	12	0	0.45454545454545453	6	6	paired
explicit	BenchmarkExec/utf-as.convertN	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/utf-as.convertN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExec/utf-as.convertN	B/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/utf-as.convertN	allocs/call	0	0	0	1	6	6	paired
explicit	BenchmarkExec/xjb-mulhi.mulhi	ns/op	8.5785	8.532499999999999	-0.5362242816343343	0.5887445887445888	6	6	paired
