run,bounds,benchmark,unit,main_median,after_median,change_percent,p,main_samples,after_samples,prior_median,after_vs_prior_percent,p_vs_prior,benchtime,note
resource-signals-fixed,signals,BenchmarkCompileFullWorkers/json-as/p8,allocs/op,937.5,1017.5,8.533333333333326,0.0021645021645021645,6,6,1018.5,-0.09818360333824216,0.7878787878787878,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileWorkers/ruby/p8,ns/op,218218334,95076654.5,-56.43049199523262,0.0021645021645021645,6,6,101271003,-6.1166062510509605,0.17965367965367965,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileWorkers/ruby/p8,code-B,35155402,35155402,0,1,6,6,35155402,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileWorkers/ruby/p8,B/op,138825716,139070964,0.17665891238767273,1,6,6,139564864,-0.3538856312717775,0.17965367965367965,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileWorkers/ruby/p8,allocs/op,14233,14487,1.7845851190894324,0.008658008658008658,6,6,14535,-0.3302373581011375,0.29004329004329005,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_i16x8,ns/op,1287517.5,910596.5,-29.2750195628409,0.0021645021645021645,6,6,956487.5,-4.797867196382599,0.9372294372294372,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_i16x8,code-B,32028,32028,0,1,6,6,32028,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_i16x8,B/op,65344,59456,-9.010773751224288,0.0021645021645021645,6,6,59456,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_i16x8,allocs/op,191,193,1.0471204188481575,0.0021645021645021645,6,6,193,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/coremark,ns/op,1296034,884392.5,-31.761628167162282,0.008658008658008658,6,6,998601.5,-11.436894496953986,0.24025974025974026,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/coremark,code-B,19331,19331,0,1,6,6,19331,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/coremark,B/op,259640,259752,0.04313665074717754,0.0021645021645021645,6,6,259752,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/coremark,allocs/op,208,210,0.9615384615384581,0.0021645021645021645,6,6,210,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFullWorkers/tiny/p8,ns/op,281623,282775,0.4090574988548479,1,6,6,312656,-9.557149071183668,0.008658008658008658,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFullWorkers/tiny/p8,code-B,96,96,0,1,6,6,96,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFullWorkers/tiny/p8,B/op,36464,36520,0.15357612988151637,0.07575757575757576,6,6,36600,-0.21857923497268228,0.5670995670995671,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFullWorkers/tiny/p8,allocs/op,122.5,124,1.2244897959183598,0.0021645021645021645,6,6,124.5,-0.40160642570281624,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_i32x4,ns/op,1171255,798636.5,-31.81361018736313,0.0021645021645021645,6,6,889121,-10.17684882035178,0.24025974025974026,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_i32x4,code-B,35356,35356,0,1,6,6,35356,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_i32x4,B/op,64224,58336,-9.167912306925762,0.0021645021645021645,6,6,58336,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_i32x4,allocs/op,186,188,1.0752688172043001,0.0021645021645021645,6,6,188,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileWorkers/json-as/p2,ns/op,981043.5,694797,-29.177758172802736,0.0021645021645021645,6,6,810128.5,-14.236198331499262,0.09307359307359307,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileWorkers/json-as/p2,code-B,57470,57470,0,1,6,6,57470,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileWorkers/json-as/p2,B/op,431208,435560,1.0092577132149616,0.06493506493506493,6,6,436144,-0.13390073003411995,0.6688311688311688,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileWorkers/json-as/p2,allocs/op,265,281.5,6.226415094339632,0.0021645021645021645,6,6,280,0.5357142857142838,0.2857142857142857,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_i8x16,ns/op,1022822,755436,-26.141987559907786,0.0021645021645021645,6,6,711092.5,6.235967894472227,0.30952380952380953,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_i8x16,code-B,23548,23548,0,1,6,6,23548,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_i8x16,B/op,62904,56168,-10.708381025054049,0.0021645021645021645,6,6,56168,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_i8x16,allocs/op,179,181,1.1173184357541999,0.0021645021645021645,6,6,181,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileWorkers/json-as/p4,ns/op,774892.5,538218.5,-30.542817229486673,0.0021645021645021645,6,6,646862.5,-16.795532280817017,0.3939393939393939,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileWorkers/json-as/p4,code-B,57470,57470,0,1,6,6,57470,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileWorkers/json-as/p4,B/op,560056,551700,-1.4919936577770798,0.8181818181818182,6,6,571196,-3.4131891679913706,0.09307359307359307,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileWorkers/json-as/p4,allocs/op,404,451,11.633663366336645,0.0021645021645021645,6,6,449.5,0.33370411568409697,0.9913419913419913,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_f32x4,ns/op,873126,687087.5,-21.307176741959356,0.04112554112554113,6,6,698133,-1.5821483871984232,0.9372294372294372,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_f32x4,code-B,17724,17724,0,1,6,6,17724,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_f32x4,B/op,53744,47792,-11.07472462042275,0.0021645021645021645,6,6,47792,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_f32x4,allocs/op,155,157,1.2903225806451646,0.0021645021645021645,6,6,157,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_f64x2,ns/op,1017451.5,747230,-26.55866151850973,0.04112554112554113,6,6,672825.5,11.058513685940863,0.13203463203463203,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_f64x2,code-B,17180,17180,0,1,6,6,17180,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_f64x2,B/op,53712,47760,-11.081322609472743,0.0021645021645021645,6,6,47760,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_f64x2,allocs/op,154,156,1.298701298701288,0.0021645021645021645,6,6,156,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_i64x2,ns/op,1002894.5,727002,-27.509623395082926,0.0021645021645021645,6,6,737832.5,-1.4678805826525698,0.8181818181818182,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_i64x2,code-B,20828,20828,0,1,6,6,20828,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_i64x2,B/op,52720,46752,-11.320182094081943,0.0021645021645021645,6,6,46752,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_i64x2,allocs/op,149,151,1.342281879194629,0.0021645021645021645,6,6,151,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileWorkers/json-as/p8,ns/op,925038.5,775453,-16.170732353302053,0.24025974025974026,6,6,650604.5,19.18961519632896,0.30952380952380953,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileWorkers/json-as/p8,code-B,57470,57470,0,1,6,6,57470,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileWorkers/json-as/p8,B/op,748188,769328,2.825493057894546,0.04112554112554113,6,6,758620,1.4115103741003443,0.8181818181818182,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileWorkers/json-as/p8,allocs/op,559.5,700.5,25.201072386058975,0.004329004329004329,6,6,721,-2.843273231622745,0.329004329004329,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/many_funcs,ns/op,770965,805850,4.524848728541508,0.3939393939393939,6,6,797584.5,1.0363165282173847,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/many_funcs,code-B,7817,7817,0,1,6,6,7817,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/many_funcs,B/op,166968,169464,1.4948972258157278,0.0021645021645021645,6,6,169464,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/many_funcs,allocs/op,99,101,2.020202020202011,0.0021645021645021645,6,6,101,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFullWorkers/many_funcs/p1,ns/op,694246.5,677710,-2.3819349467372186,0.48484848484848486,6,6,750967.5,-9.755082610099642,0.13203463203463203,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFullWorkers/many_funcs/p1,code-B,7817,7817,0,1,6,6,7817,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFullWorkers/many_funcs/p1,B/op,167112,169608,1.4936090765474752,0.0021645021645021645,6,6,169608,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFullWorkers/many_funcs/p1,allocs/op,100,102,2.0000000000000018,0.0021645021645021645,6,6,102,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/swar-pack-parse,ns/op,314353.5,301344.5,-4.138334709172953,0.04112554112554113,6,6,323305.5,-6.792646583494555,0.24025974025974026,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/swar-pack-parse,code-B,430,430,0,1,6,6,430,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/swar-pack-parse,B/op,41296,29864,-27.683068578070515,0.0021645021645021645,6,6,29864,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/swar-pack-parse,allocs/op,107,109,1.869158878504673,0.0021645021645021645,6,6,109,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_i64,ns/op,734591,566657,-22.860884492186806,0.0021645021645021645,6,6,625533,-9.412133332693884,0.17965367965367965,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_i64,code-B,13397,13397,0,1,6,6,13397,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_i64,B/op,52616,52760,0.27368100957883,0.0021645021645021645,6,6,52760,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_i64,allocs/op,151,153,1.324503311258285,0.0021645021645021645,6,6,153,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_i32,ns/op,785487,567884.5,-27.702877323240227,0.0021645021645021645,6,6,599864,-5.331125055012464,0.17965367965367965,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_i32,code-B,11317,11317,0,1,6,6,11317,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_i32,B/op,52616,52760,0.27368100957883,0.0021645021645021645,6,6,52760,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_i32,allocs/op,151,153,1.324503311258285,0.0021645021645021645,6,6,153,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFullWorkers/many_funcs/p2,ns/op,630591.5,667005,5.774499021950019,0.09307359307359307,6,6,720735.5,-7.454954001849501,0.5887445887445888,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFullWorkers/many_funcs/p2,code-B,7817,7817,0,1,6,6,7817,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFullWorkers/many_funcs/p2,B/op,245632,248112,1.0096404377279766,0.0021645021645021645,6,6,248160,-0.019342359767893225,0.841991341991342,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFullWorkers/many_funcs/p2,allocs/op,137,138.5,1.0948905109489093,0.0021645021645021645,6,6,139,-0.3597122302158251,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/raytrace,ns/op,798401,593061.5,-25.718843037521243,0.008658008658008658,6,6,633207,-6.340027826603311,0.48484848484848486,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/raytrace,code-B,12675,12675,0,1,6,6,12675,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/raytrace,B/op,145376,145456,0.05502971604667284,0.0021645021645021645,6,6,145456,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/raytrace,allocs/op,191,193,1.0471204188481575,0.0021645021645021645,6,6,193,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFullWorkers/many_funcs/auto,ns/op,608856,620888.5,1.9762472571511092,0.6991341991341992,6,6,605480,2.5448404571579486,0.48484848484848486,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFullWorkers/many_funcs/auto,code-B,7817,7817,0,1,6,6,7817,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFullWorkers/many_funcs/auto,B/op,296368,298864,0.8421961885223705,0.0021645021645021645,6,6,298864,0,0.974025974025974,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFullWorkers/many_funcs/auto,allocs/op,173,174.5,0.8670520231213841,0.0021645021645021645,6,6,174.5,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFullWorkers/many_funcs/p4,ns/op,676107,649988.5,-3.8630719693776294,0.6991341991341992,6,6,684452.5,-5.035265412866485,0.5887445887445888,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFullWorkers/many_funcs/p4,code-B,7817,7817,0,1,6,6,7817,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFullWorkers/many_funcs/p4,B/op,296264,298808,0.8586935976021337,0.0021645021645021645,6,6,298912,-0.03479284873140198,0.5670995670995671,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFullWorkers/many_funcs/p4,allocs/op,172,174,1.1627906976744207,0.0021645021645021645,6,6,175,-0.5714285714285672,0.5670995670995671,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileMultiModuleThroughput/json-as/auto,ns/op,1717157.5,1143958.5,-33.38068872540813,0.0021645021645021645,6,6,1155074.5,-0.9623621679813676,0.6991341991341992,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileMultiModuleThroughput/json-as/auto,B/op,655448,663340,1.2040619545715225,0.17965367965367965,6,6,666524,-0.47770222827685505,0.30952380952380953,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileMultiModuleThroughput/json-as/auto,allocs/op,737,776.5,5.359565807326994,0.0021645021645021645,6,6,782,-0.703324808184147,0.512987012987013,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/utf-as,ns/op,679052.5,571941.5,-15.773596297782577,0.0021645021645021645,6,6,560115,2.1114414004266946,0.9372294372294372,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/utf-as,code-B,4080,4080,0,1,6,6,4080,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/utf-as,B/op,221048,221128,0.03619123448301842,0.0021645021645021645,6,6,221128,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/utf-as,allocs/op,163,165,1.2269938650306678,0.0021645021645021645,6,6,165,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/qoi,ns/op,598637,560064.5,-6.443387227986241,0.17965367965367965,6,6,544205,2.914251063477913,0.8181818181818182,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/qoi,code-B,5119,5119,0,1,6,6,5119,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/qoi,B/op,87416,87528,0.12812299807816174,0.0021645021645021645,6,6,87528,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/qoi,allocs/op,207,209,0.9661835748792313,0.0021645021645021645,6,6,209,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_f64,ns/op,572303,457763,-20.01387376966397,0.0021645021645021645,6,6,472656,-3.150917369080264,0.17965367965367965,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_f64,code-B,9104,9104,0,1,6,6,9104,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_f64,B/op,47976,44024,-8.237452059363015,0.0021645021645021645,6,6,44024,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_f64,allocs/op,145,147,1.379310344827589,0.0021645021645021645,6,6,147,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/mandelbrot,ns/op,300753.5,290725,-3.33445828560599,0.5887445887445888,6,6,317024,-8.295586454022407,0.09307359307359307,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/mandelbrot,code-B,504,504,0,1,6,6,504,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/mandelbrot,B/op,42720,34608,-18.988764044943817,0.0021645021645021645,6,6,34608,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/mandelbrot,allocs/op,110,112,1.8181818181818077,0.0021645021645021645,6,6,112,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_f32,ns/op,589119,424771,-27.897249961383018,0.004329004329004329,6,6,446171.5,-4.796474001589079,0.5887445887445888,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_f32,code-B,8860,8860,0,1,6,6,8860,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_f32,B/op,47976,44024,-8.237452059363015,0.0021645021645021645,6,6,44024,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_f32,allocs/op,145,147,1.379310344827589,0.0021645021645021645,6,6,147,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/lz4,ns/op,614351.5,485354.5,-20.99726296753569,0.0021645021645021645,6,6,513256.5,-5.436268220665497,0.24025974025974026,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/lz4,code-B,4912,4912,0,1,6,6,4912,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/lz4,B/op,81912,81992,0.09766578767458345,0.0021645021645021645,6,6,81992,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/lz4,allocs/op,164,166,1.2195121951219523,0.0021645021645021645,6,6,166,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_mem,ns/op,486862.5,428587.5,-11.969498575059689,0.025974025974025976,6,6,432741,-0.9598119891574886,0.8181818181818182,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_mem,code-B,3065,3065,0,1,6,6,3065,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_mem,B/op,45184,42480,-5.984419263456086,0.0021645021645021645,6,6,42480,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_mem,allocs/op,124,126,1.6129032258064502,0.0021645021645021645,6,6,126,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFullWorkers/sqlite3/p8,ns/op,45876272.5,17328793.5,-62.227110975504814,0.0021645021645021645,6,6,17976167.5,-3.6012904307884286,0.30952380952380953,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFullWorkers/sqlite3/p8,code-B,2625865,2625865,0,1,6,6,2625865,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFullWorkers/sqlite3/p8,B/op,16953528,17051704,0.5790889070404592,0.48484848484848486,6,6,17073432,-0.12726205252698852,0.9372294372294372,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFullWorkers/sqlite3/p8,allocs/op,9825.5,9968.5,1.455396671925091,0.0021645021645021645,6,6,9964.5,0.04014250589592372,0.5606060606060606,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_ctl,ns/op,465151.5,417086.5,-10.333192518996503,0.0021645021645021645,6,6,405675.5,2.812839326013039,0.6991341991341992,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_ctl,code-B,3890,3890,0,1,6,6,3890,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_ctl,B/op,77056,77152,0.1245847176079673,0.0021645021645021645,6,6,77152,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_ctl,allocs/op,133,135,1.5037593984962516,0.0021645021645021645,6,6,135,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/fannkuch,ns/op,488490.5,426309,-12.729316127949264,0.025974025974025976,6,6,442264,-3.6075737568511124,0.17965367965367965,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/fannkuch,code-B,3779,3779,0,1,6,6,3779,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/fannkuch,B/op,82840,82920,0.09657170449057784,0.0021645021645021645,6,6,82920,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/fannkuch,allocs/op,174,176,1.1494252873563315,0.0021645021645021645,6,6,176,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_reduce,ns/op,448555.5,409272,-8.757779137698684,0.0021645021645021645,6,6,408531,0.18138158426166395,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_reduce,code-B,4594,4594,0,1,6,6,4594,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_reduce,B/op,45200,42496,-5.982300884955749,0.0021645021645021645,6,6,42496,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_reduce,allocs/op,123,125,1.6260162601626105,0.0021645021645021645,6,6,125,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_v128,ns/op,458494,387481,-15.48831609573953,0.004329004329004329,6,6,397330,-2.478795963053382,0.5887445887445888,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_v128,code-B,4159,4159,0,1,6,6,4159,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_v128,B/op,43808,43904,0.21913805697588717,0.0021645021645021645,6,6,43904,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_simd_v128,allocs/op,113,115,1.7699115044247815,0.0021645021645021645,6,6,115,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_cvt,ns/op,411005,374697.5,-8.833834138270824,0.13203463203463203,6,6,381395,-1.7560534354147284,0.9372294372294372,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_cvt,code-B,5858,5858,0,1,6,6,5858,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_cvt,B/op,38384,35792,-6.752813672363489,0.0021645021645021645,6,6,35792,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_cvt,allocs/op,112,114,1.7857142857142794,0.0021645021645021645,6,6,114,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/nbody,ns/op,415344,403296,-2.9007280711891847,0.48484848484848486,6,6,407678.5,-1.0749892378430603,0.3939393939393939,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/nbody,code-B,3503,3503,0,1,6,6,3503,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/nbody,B/op,80280,80360,0.09965122072745913,0.0021645021645021645,6,6,80360,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/nbody,allocs/op,160,162,1.2499999999999956,0.0021645021645021645,6,6,162,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/dispatch,ns/op,279403.5,307496,10.054455294940823,0.24025974025974026,6,6,316928.5,-2.976223343751039,0.13203463203463203,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/dispatch,code-B,475,475,0,1,6,6,475,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/dispatch,B/op,43600,43696,0.22018348623853434,0.0021645021645021645,6,6,43696,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/dispatch,allocs/op,136,138,1.4705882352941124,0.0021645021645021645,6,6,138,0,1,1x,single-operation memory check; not a timing claim
