goos: linux
goarch: amd64
pkg: wagobench
cpu: AMD Ryzen 7 8845HS w/ Radeon 780M Graphics
                                                                 │ /tmp/wago-pr564-HbN430/base-explicit.txt │ /tmp/wago-pr564-HbN430/candidate-explicit.txt │
                                                                 │                  sec/op                  │         sec/op          vs base               │
ExecParallel/independent/isa_var.local_getset-8                                               19.23µ ±  19%            17.32µ ± 101%        ~ (p=0.818 n=6)
ExecParallel/independent/isa_var.global_getset-8                                              9.280µ ±  35%           10.328µ ±  73%        ~ (p=0.394 n=6)
ExecParallel/process/isa_var.local_getset-8                                                   18.15µ ±  22%            19.49µ ±  50%        ~ (p=0.623 n=6)
ExecParallel/process/isa_var.global_getset-8                                                  9.791µ ±  36%            9.878µ ±  32%        ~ (p=0.818 n=6)
ExecParallel/independent/isa_cvt.i64_extend_s-8                                               2.148µ ±  16%            2.075µ ±   8%        ~ (p=0.485 n=6)
ExecParallel/independent/isa_cvt.i64_extend_u-8                                               1.210µ ±  31%            1.216µ ±  18%        ~ (p=1.000 n=6)
ExecParallel/independent/isa_cvt.f64_convert_s-8                                              13.50µ ±  16%            13.54µ ±   8%        ~ (p=0.937 n=6)
ExecParallel/independent/isa_cvt.f64_convert_u-8                                              13.39µ ±  39%            13.41µ ±   7%        ~ (p=0.699 n=6)
ExecParallel/independent/isa_cvt.f32_convert_s-8                                              13.26µ ±   8%            13.54µ ±   8%        ~ (p=0.563 n=6)
ExecParallel/independent/isa_cvt.promote_demote-8                                             19.15µ ±  12%            19.53µ ±  10%        ~ (p=0.699 n=6)
ExecParallel/independent/isa_cvt.reinterpret_f32-8                                            8.205µ ±  13%            8.382µ ±  13%        ~ (p=0.937 n=6)
ExecParallel/independent/isa_cvt.reinterpret_f64-8                                            9.550µ ±  11%            8.966µ ±   7%        ~ (p=0.180 n=6)
ExecParallel/process/isa_cvt.i64_extend_s-8                                                   2.107µ ±  17%            2.038µ ±   6%        ~ (p=0.240 n=6)
ExecParallel/process/isa_cvt.i64_extend_u-8                                                   1.210µ ±  18%            1.144µ ±  11%        ~ (p=0.180 n=6)
ExecParallel/process/isa_cvt.f64_convert_s-8                                                  13.75µ ±   7%            13.42µ ±   9%        ~ (p=0.132 n=6)
ExecParallel/process/isa_cvt.f64_convert_u-8                                                  13.75µ ±   6%            13.61µ ±   6%        ~ (p=0.310 n=6)
ExecParallel/process/isa_cvt.f32_convert_s-8                                                  13.46µ ±  16%            13.41µ ±   7%        ~ (p=0.818 n=6)
ExecParallel/process/isa_cvt.promote_demote-8                                                 19.17µ ±  22%            19.32µ ±   7%        ~ (p=0.818 n=6)
ExecParallel/process/isa_cvt.reinterpret_f32-8                                                8.129µ ±   6%            7.888µ ±  10%        ~ (p=0.485 n=6)
ExecParallel/process/isa_cvt.reinterpret_f64-8                                                9.208µ ±   9%            8.907µ ±   5%        ~ (p=0.485 n=6)
ExecParallel/independent/isa_simd_v128.not-8                                                  238.7n ±  21%            251.5n ±  13%        ~ (p=0.937 n=6)
ExecParallel/independent/isa_simd_v128.and-8                                                  266.9n ±  17%            275.3n ±   9%        ~ (p=0.937 n=6)
ExecParallel/independent/isa_simd_v128.andnot-8                                               276.9n ±  25%            272.0n ±   5%        ~ (p=0.818 n=6)
ExecParallel/independent/isa_simd_v128.or-8                                                   267.2n ±  11%            286.6n ±  10%        ~ (p=0.145 n=6)
ExecParallel/independent/isa_simd_v128.xor-8                                                  276.4n ±   5%            284.4n ±  11%        ~ (p=0.394 n=6)
ExecParallel/independent/isa_simd_v128.bitselect-8                                            574.9n ±  10%            570.7n ±  33%        ~ (p=1.000 n=6)
ExecParallel/process/isa_simd_v128.not-8                                                      259.0n ±  18%            248.6n ±  52%        ~ (p=0.974 n=6)
ExecParallel/process/isa_simd_v128.and-8                                                      268.2n ±  11%            267.9n ±  22%        ~ (p=1.000 n=6)
ExecParallel/process/isa_simd_v128.andnot-8                                                   262.7n ±  16%            278.1n ±  15%        ~ (p=0.699 n=6)
ExecParallel/process/isa_simd_v128.or-8                                                       267.5n ±   8%            264.8n ±  16%        ~ (p=0.509 n=6)
ExecParallel/process/isa_simd_v128.xor-8                                                      265.1n ±   9%            276.4n ±  21%        ~ (p=0.394 n=6)
ExecParallel/process/isa_simd_v128.bitselect-8                                                567.6n ±   5%            569.3n ±   2%        ~ (p=1.000 n=6)
ExecParallel/independent/isa_simd_i8x16.abs-8                                                 281.8n ±   9%            269.6n ±  26%        ~ (p=0.394 n=6)
ExecParallel/independent/isa_simd_i8x16.neg-8                                                 239.4n ±  11%            225.2n ±  42%        ~ (p=0.240 n=6)
ExecParallel/independent/isa_simd_i8x16.popcnt-8                                              833.4n ±   6%            819.9n ±  23%        ~ (p=1.000 n=6)
ExecParallel/independent/isa_simd_i8x16.narrow_i16x8_s-8                                      517.9n ±  10%            516.7n ±  14%        ~ (p=0.818 n=6)
ExecParallel/independent/isa_simd_i8x16.narrow_i16x8_u-8                                      527.8n ±  12%            499.8n ±  18%        ~ (p=0.513 n=6)
ExecParallel/independent/isa_simd_i8x16.swizzle-8                                             1.065µ ±  11%            1.033µ ±   9%        ~ (p=0.240 n=6)
ExecParallel/independent/isa_simd_i8x16.shl-8                                                 370.4n ±  23%            357.1n ±   4%        ~ (p=0.132 n=6)
ExecParallel/independent/isa_simd_i8x16.shr_s-8                                               750.8n ±  24%            799.0n ±  17%        ~ (p=1.000 n=6)
ExecParallel/independent/isa_simd_i8x16.shr_u-8                                               366.9n ±  21%            355.7n ±   9%        ~ (p=0.589 n=6)
ExecParallel/independent/isa_simd_i8x16.add-8                                                 272.9n ±   9%            265.1n ±   9%        ~ (p=0.589 n=6)
ExecParallel/independent/isa_simd_i8x16.add_sat_s-8                                           509.0n ±   7%            508.7n ±   8%        ~ (p=0.818 n=6)
ExecParallel/independent/isa_simd_i8x16.add_sat_u-8                                           514.3n ±  24%            508.4n ±   7%        ~ (p=0.937 n=6)
ExecParallel/independent/isa_simd_i8x16.sub-8                                                 278.7n ±  20%            264.9n ±   7%        ~ (p=0.180 n=6)
ExecParallel/independent/isa_simd_i8x16.sub_sat_s-8                                           519.7n ±  11%            512.9n ±   9%        ~ (p=1.000 n=6)
ExecParallel/independent/isa_simd_i8x16.sub_sat_u-8                                           514.3n ±   8%            507.2n ±   9%        ~ (p=0.818 n=6)
ExecParallel/independent/isa_simd_i8x16.min_s-8                                               266.3n ±   7%            262.5n ±   6%        ~ (p=0.240 n=6)
ExecParallel/independent/isa_simd_i8x16.min_u-8                                               271.9n ±  10%            260.4n ±  25%        ~ (p=0.589 n=6)
ExecParallel/independent/isa_simd_i8x16.max_s-8                                               270.1n ±   9%            266.8n ±   9%        ~ (p=0.331 n=6)
ExecParallel/independent/isa_simd_i8x16.max_u-8                                               273.1n ±   5%            263.8n ±   4%        ~ (p=0.065 n=6)
ExecParallel/independent/isa_simd_i8x16.avgr_u-8                                              516.8n ±   6%            489.9n ±  13%        ~ (p=0.310 n=6)
ExecParallel/independent/isa_simd_i8x16.eq-8                                                  268.6n ±   8%            262.6n ±   3%        ~ (p=0.132 n=6)
ExecParallel/independent/isa_simd_i8x16.ne-8                                                  559.4n ±   9%            525.1n ±   4%        ~ (p=0.240 n=6)
ExecParallel/independent/isa_simd_i8x16.lt_s-8                                                318.4n ±  13%            298.0n ±   9%        ~ (p=0.180 n=6)
ExecParallel/independent/isa_simd_i8x16.lt_u-8                                                821.4n ±  14%            804.7n ±   6%        ~ (p=0.818 n=6)
ExecParallel/independent/isa_simd_i8x16.gt_s-8                                                264.8n ±   6%            266.2n ±   5%        ~ (p=1.000 n=6)
ExecParallel/independent/isa_simd_i8x16.gt_u-8                                                834.0n ±   8%            825.5n ±   8%        ~ (p=0.394 n=6)
